1.195.131.251,#genre#
CCTV6-电影,http://182.124.209.242:9901/tsfile/live/0006_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV7-军农,http://182.124.209.242:9901/tsfile/live/0007_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV8-电视剧,http://182.124.209.242:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV9-纪录,http://182.124.209.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10-科教,http://182.124.209.242:9901/tsfile/live/0010_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV11-戏曲,http://182.124.209.242:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV12-社会与法,http://182.124.209.242:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV13-新闻,http://182.124.209.242:9901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV14-少儿,http://182.124.209.242:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV15-音乐,http://182.124.209.242:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV17,http://182.124.209.242:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://182.124.209.242:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
安阳新闻综合,http://182.124.209.242:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
安阳公共频道,http://182.124.209.242:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
安阳科教频道,http://182.124.209.242:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://182.124.209.242:9901/tsfile/live/0124_2.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://182.124.209.242:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://182.124.209.242:9901/tsfile/live/0127_2.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://182.124.209.242:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://182.124.209.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://182.124.209.242:9901/tsfile/live/0143_2.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://182.124.209.242:9901/tsfile/live/0131_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://182.124.209.242:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://182.124.209.242:9901/tsfile/live/0121_2.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://182.124.209.242:9901/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://182.124.209.242:9901/tsfile/live/0120_2.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://182.124.209.242:9901/tsfile/live/0117_2.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://182.124.209.242:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://182.124.209.242:9901/tsfile/live/0128_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://182.124.209.242:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://182.124.209.242:9901/tsfile/live/0123_2.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://182.124.209.242:9901/tsfile/live/0132_2.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://182.124.209.242:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://182.124.209.242:9901/tsfile/live/0119_2.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://182.124.209.242:9901/tsfile/live/0142_2.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://182.124.209.242:9901/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://182.124.209.242:9901/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://182.124.209.242:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://182.124.209.242:9901/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://182.124.209.242:9901/tsfile/live/0113_2.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://182.124.209.242:9901/tsfile/live/0118_2.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://182.124.209.242:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://182.124.209.242:9901/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://182.124.209.242:9901/tsfile/live/0140_2.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://182.124.209.242:9901/tsfile/live/0111_2.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://182.124.209.242:9901/tsfile/live/0110_2.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://182.124.209.242:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
酷卡动画,http://182.124.209.242:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://182.124.209.242:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
优漫卡通,http://182.124.209.242:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动,http://182.124.209.242:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
武术,http://182.124.209.242:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0
国学频道,http://182.124.209.242:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
南阳新闻,http://182.124.209.242:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
南阳公共,http://182.124.209.242:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
南阳科教,http://182.124.209.242:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
都市频道,http://182.124.209.242:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
文宝频道,http://182.124.209.242:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
法制频道,http://182.124.209.242:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=0&authid=0
电视剧频道,http://182.124.209.242:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
乡村频道,http://182.124.209.242:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
移动戏曲,http://182.124.209.242:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://182.124.209.242:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://182.124.209.242:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共,http://182.124.209.242:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0

182.126.124.152,#genre#
CCTV1-综合,http://182.126.124.152:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://182.126.124.152:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://182.126.124.152:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://182.126.124.152:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5体育,http://182.126.124.152:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://182.126.124.152:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17-农业农村,http://182.126.124.152:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://182.126.124.152:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://182.126.124.152:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://182.126.124.152:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://182.126.124.152:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://182.126.124.152:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://182.126.124.152:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://182.126.124.152:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://182.126.124.152:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://182.126.124.152:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视高清,http://182.126.124.152:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视高清,http://182.126.124.152:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视高清,http://182.126.124.152:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
电视剧频道高清,http://182.126.124.152:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视高清,http://182.126.124.152:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://182.126.124.152:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
都市频道,http://182.126.124.152:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
法制频道,http://182.126.124.152:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://182.126.124.152:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视高清,http://182.126.124.152:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://182.126.124.152:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://182.126.124.152:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://182.126.124.152:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视高清,http://182.126.124.152:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视高清,http://182.126.124.152:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视高清,http://182.126.124.152:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视高清,http://182.126.124.152:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://182.126.124.152:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://182.126.124.152:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视高清,http://182.126.124.152:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://182.126.124.152:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
教育1台,http://182.126.124.152:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://182.126.124.152:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://182.126.124.152:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
梨园频道,http://182.126.124.152:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://182.126.124.152:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://182.126.124.152:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
民生频道,http://182.126.124.152:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://182.126.124.152:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://182.126.124.152:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://182.126.124.152:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视高清,http://182.126.124.152:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0

1.192.72.243,#genre#
CCTV-1高清,http://1.192.72.243:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2财经,http://1.192.72.243:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://1.192.72.243:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4中文国际,http://1.192.72.243:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://1.192.72.243:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://1.192.72.243:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7国防军事,http://1.192.72.243:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://1.192.72.243:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://1.192.72.243:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,http://1.192.72.243:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11戏曲,http://1.192.72.243:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12社会与法,http://1.192.72.243:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13新闻,http://1.192.72.243:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://1.192.72.243:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15音乐,http://1.192.72.243:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://1.192.72.243:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育,http://1.192.72.243:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视高清,http://1.192.72.243:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市频道,http://1.192.72.243:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生频道,http://1.192.72.243:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河南新农村频道,http://1.192.72.243:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧频道,http://1.192.72.243:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河南乡村频道,http://1.192.72.243:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
欢腾购物,http://1.192.72.243:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南公共频道,http://1.192.72.243:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
原阳电视台,http://1.192.72.243:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
新乡综合频道,http://1.192.72.243:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
新乡公共频道,http://1.192.72.243:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
河南戏曲,http://1.192.72.243:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
收藏天下,http://1.192.72.243:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
中华功夫,http://1.192.72.243:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
河南法治频道,http://1.192.72.243:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
美食汇,http://1.192.72.243:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
棋牌汇,http://1.192.72.243:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
家有购物,http://1.192.72.243:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
移动戏曲,http://1.192.72.243:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
精彩中原,http://1.192.72.243:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
濮阳公共,http://1.192.72.243:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
濮阳综合,http://1.192.72.243:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视高清,http://1.192.72.243:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视高清,http://1.192.72.243:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视高清,http://1.192.72.243:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视高清,http://1.192.72.243:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://1.192.72.243:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视高清,http://1.192.72.243:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://1.192.72.243:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视高清,http://1.192.72.243:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视高清,http://1.192.72.243:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视高清,http://1.192.72.243:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://1.192.72.243:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视高清,http://1.192.72.243:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
豫剧频道,http://1.192.72.243:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.192.72.243:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://1.192.72.243:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://1.192.72.243:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://1.192.72.243:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://1.192.72.243:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://1.192.72.243:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://1.192.72.243:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://1.192.72.243:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://1.192.72.243:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.192.72.243:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://1.192.72.243:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://1.192.72.243:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://1.192.72.243:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://1.192.72.243:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://1.192.72.243:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙卫视,http://1.192.72.243:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://1.192.72.243:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://1.192.72.243:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://1.192.72.243:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://1.192.72.243:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-1,http://1.192.72.243:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
移动戏曲,http://1.192.72.243:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
调节剧场,http://1.192.72.243:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://1.192.72.243:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://1.192.72.243:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://1.192.72.243:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://1.192.72.243:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://1.192.72.243:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://1.192.72.243:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://1.192.72.243:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
爱上4K,http://1.192.72.243:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://1.192.72.243:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://1.192.72.243:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://1.192.72.243:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
地理,http://1.192.72.243:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
高清卫视,http://1.192.72.243:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
国防军事,http://1.192.72.243:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://1.192.72.243:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
高清测试1,http://1.192.72.243:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
高清测试2,http://1.192.72.243:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
高清测试3,http://1.192.72.243:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://1.192.72.243:9901/tsfile/live/faacts/1037_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰资讯,http://1.192.72.243:9901/tsfile/live/faacts/1065_1.m3u8?key=txiptv&playlive=0&authid=0
新动漫,http://1.192.72.243:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=0&authid=0
乒羽频道,http://1.192.72.243:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
国学频道,http://1.192.72.243:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=0&authid=0
第一剧场,http://1.192.72.243:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=0&authid=0
书画,http://1.192.72.243:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
四海钓鱼,http://1.192.72.243:9901/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0
东方财经,http://1.192.72.243:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=0&authid=0
劲爆体育,http://1.192.72.243:9901/tsfile/live/faacts/1087_1.m3u8?key=txiptv&playlive=0&authid=0
都市剧场,http://1.192.72.243:9901/tsfile/live/faacts/1088_1.m3u8?key=txiptv&playlive=0&authid=0
法治天地,http://1.192.72.243:9901/tsfile/live/faacts/1089_1.m3u8?key=txiptv&playlive=0&authid=0
魅力足球,http://1.192.72.243:9901/tsfile/live/faacts/1090_1.m3u8?key=txiptv&playlive=0&authid=0
全纪实,http://1.192.72.243:9901/tsfile/live/faacts/1091_1.m3u8?key=txiptv&playlive=0&authid=0
